дата,ряд,показатель,значение,единица,источник_файл,флаг
2015-01-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-02-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-03-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-04-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-05-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-06-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-07-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-08-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-09-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-10-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-11-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-12-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-01-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-02-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-03-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-04-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-05-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-06-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-07-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-08-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-09-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-10-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-11-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-12-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-01-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-02-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-03-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-04-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-05-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-06-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-07-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-08-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-09-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-10-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-11-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-12-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-01-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-02-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-03-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-04-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-05-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-06-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-07-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-08-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-09-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-10-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-11-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-12-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-01-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-02-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-03-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-04-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-05-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-06-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-07-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-08-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-09-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-10-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-11-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-12-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-01-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-02-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-03-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-04-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-05-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-06-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-07-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-08-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-09-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-10-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-11-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-12-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2021-01-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2021-02-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2021-03-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2021-04-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2021-05-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2021-06-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2021-07-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2021-08-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2021-09-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2021-10-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2021-11-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2021-12-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2022-01-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2022-02-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2022-03-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2022-04-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2022-05-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2022-06-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2022-07-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2022-08-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2022-09-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2022-10-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2022-11-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2022-12-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2023-01-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2023-02-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2023-03-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2023-04-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2023-05-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2023-06-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2023-07-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2023-08-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2023-09-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2023-10-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2023-11-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2023-12-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2024-01-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2024-02-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2024-03-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2024-04-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2024-05-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2024-06-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2024-07-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2024-08-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2024-09-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2024-10-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2024-11-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2024-12-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2025-01-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2025-02-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2025-03-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2025-04-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2025-05-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2025-06-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2025-07-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2025-08-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2025-09-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2025-10-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2025-11-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2025-12-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2026-01-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2026-02-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2026-03-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2026-04-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2026-05-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2026-06-01,НБС ENE010400 газ помесячно,Producerea,0.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-01-01,НБС ENE010400 газ помесячно,Import,178025.7,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-02-01,НБС ENE010400 газ помесячно,Import,143240.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-03-01,НБС ENE010400 газ помесячно,Import,124633.9,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-04-01,НБС ENE010400 газ помесячно,Import,62865.4,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-05-01,НБС ENE010400 газ помесячно,Import,39228.1,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-06-01,НБС ENE010400 газ помесячно,Import,31994.1,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-07-01,НБС ENE010400 газ помесячно,Import,23375.8,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-08-01,НБС ENE010400 газ помесячно,Import,36099.5,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-09-01,НБС ENE010400 газ помесячно,Import,38980.5,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-10-01,НБС ENE010400 газ помесячно,Import,65773.3,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-11-01,НБС ENE010400 газ помесячно,Import,116956.9,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-12-01,НБС ENE010400 газ помесячно,Import,147345.9,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-01-01,НБС ENE010400 газ помесячно,Import,192554.6,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-02-01,НБС ENE010400 газ помесячно,Import,126440.9,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-03-01,НБС ENE010400 газ помесячно,Import,113756.3,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-04-01,НБС ENE010400 газ помесячно,Import,41454.3,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-05-01,НБС ENE010400 газ помесячно,Import,36423.5,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-06-01,НБС ENE010400 газ помесячно,Import,17956.5,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-07-01,НБС ENE010400 газ помесячно,Import,31859.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-08-01,НБС ENE010400 газ помесячно,Import,25595.9,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-09-01,НБС ENE010400 газ помесячно,Import,34389.5,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-10-01,НБС ENE010400 газ помесячно,Import,91114.7,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-11-01,НБС ENE010400 газ помесячно,Import,134358.7,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-12-01,НБС ENE010400 газ помесячно,Import,174755.8,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-01-01,НБС ENE010400 газ помесячно,Import,202142.7,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-02-01,НБС ENE010400 газ помесячно,Import,160143.9,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-03-01,НБС ENE010400 газ помесячно,Import,105647.9,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-04-01,НБС ENE010400 газ помесячно,Import,54553.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-05-01,НБС ENE010400 газ помесячно,Import,33055.7,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-06-01,НБС ENE010400 газ помесячно,Import,25858.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-07-01,НБС ENE010400 газ помесячно,Import,27098.5,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-08-01,НБС ENE010400 газ помесячно,Import,27076.1,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-09-01,НБС ENE010400 газ помесячно,Import,40871.6,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-10-01,НБС ENE010400 газ помесячно,Import,75694.9,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-11-01,НБС ENE010400 газ помесячно,Import,129052.9,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-12-01,НБС ENE010400 газ помесячно,Import,152694.6,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-01-01,НБС ENE010400 газ помесячно,Import,175163.5,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-02-01,НБС ENE010400 газ помесячно,Import,159787.3,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-03-01,НБС ENE010400 газ помесячно,Import,172152.8,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-04-01,НБС ENE010400 газ помесячно,Import,46220.7,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-05-01,НБС ENE010400 газ помесячно,Import,35159.6,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-06-01,НБС ENE010400 газ помесячно,Import,28713.6,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-07-01,НБС ENE010400 газ помесячно,Import,29250.4,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-08-01,НБС ENE010400 газ помесячно,Import,29395.8,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-09-01,НБС ENE010400 газ помесячно,Import,40140.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-10-01,НБС ENE010400 газ помесячно,Import,65620.9,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-11-01,НБС ENE010400 газ помесячно,Import,155603.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-12-01,НБС ENE010400 газ помесячно,Import,192487.7,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-01-01,НБС ENE010400 газ помесячно,Import,199749.9,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-02-01,НБС ENE010400 газ помесячно,Import,149765.1,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-03-01,НБС ENE010400 газ помесячно,Import,129298.5,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-04-01,НБС ENE010400 газ помесячно,Import,70437.5,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-05-01,НБС ENE010400 газ помесячно,Import,37698.4,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-06-01,НБС ENE010400 газ помесячно,Import,27584.4,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-07-01,НБС ENE010400 газ помесячно,Import,26587.6,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-08-01,НБС ENE010400 газ помесячно,Import,27844.8,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-09-01,НБС ENE010400 газ помесячно,Import,40917.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-10-01,НБС ENE010400 газ помесячно,Import,67310.5,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-11-01,НБС ENE010400 газ помесячно,Import,121823.7,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-12-01,НБС ENE010400 газ помесячно,Import,164674.7,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-01-01,НБС ENE010400 газ помесячно,Import,178472.5,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-02-01,НБС ENE010400 газ помесячно,Import,147564.1,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-03-01,НБС ENE010400 газ помесячно,Import,112188.9,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-04-01,НБС ENE010400 газ помесячно,Import,64370.7,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-05-01,НБС ENE010400 газ помесячно,Import,44296.5,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-06-01,НБС ENE010400 газ помесячно,Import,39324.3,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-07-01,НБС ENE010400 газ помесячно,Import,28457.5,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-08-01,НБС ENE010400 газ помесячно,Import,29460.6,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-09-01,НБС ENE010400 газ помесячно,Import,34425.7,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-10-01,НБС ENE010400 газ помесячно,Import,59650.5,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-11-01,НБС ENE010400 газ помесячно,Import,150038.4,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-12-01,НБС ENE010400 газ помесячно,Import,187578.5,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2021-01-01,НБС ENE010400 газ помесячно,Import,193717.2,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2021-02-01,НБС ENE010400 газ помесячно,Import,194513.5,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2021-03-01,НБС ENE010400 газ помесячно,Import,166122.7,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2021-04-01,НБС ENE010400 газ помесячно,Import,88973.8,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2021-05-01,НБС ENE010400 газ помесячно,Import,52009.8,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2021-06-01,НБС ENE010400 газ помесячно,Import,32714.9,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
