дата,ряд,показатель,значение,единица,источник_файл,флаг
2018-12-01,НБС ENE010100 электроэнергия помесячно,Import,81930.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2019-01-01,НБС ENE010100 электроэнергия помесячно,Import,79167.7,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2019-02-01,НБС ENE010100 электроэнергия помесячно,Import,70854.1,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2019-03-01,НБС ENE010100 электроэнергия помесячно,Import,74628.9,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2019-04-01,НБС ENE010100 электроэнергия помесячно,Import,43795.3,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2019-05-01,НБС ENE010100 электроэнергия помесячно,Import,41103.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2019-06-01,НБС ENE010100 электроэнергия помесячно,Import,47312.8,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2019-07-01,НБС ENE010100 электроэнергия помесячно,Import,47932.5,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2019-08-01,НБС ENE010100 электроэнергия помесячно,Import,50507.3,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2019-09-01,НБС ENE010100 электроэнергия помесячно,Import,46044.3,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2019-10-01,НБС ENE010100 электроэнергия помесячно,Import,46352.8,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2019-11-01,НБС ENE010100 электроэнергия помесячно,Import,44322.9,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2019-12-01,НБС ENE010100 электроэнергия помесячно,Import,47043.6,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2020-01-01,НБС ENE010100 электроэнергия помесячно,Import,45245.8,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2020-02-01,НБС ENE010100 электроэнергия помесячно,Import,43316.1,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2020-03-01,НБС ENE010100 электроэнергия помесячно,Import,41705.1,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2020-04-01,НБС ENE010100 электроэнергия помесячно,Import,5.3,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2020-05-01,НБС ENE010100 электроэнергия помесячно,Import,4.2,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2020-06-01,НБС ENE010100 электроэнергия помесячно,Import,3.6,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2020-07-01,НБС ENE010100 электроэнергия помесячно,Import,4.8,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2020-08-01,НБС ENE010100 электроэнергия помесячно,Import,4.6,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2020-09-01,НБС ENE010100 электроэнергия помесячно,Import,3.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2020-10-01,НБС ENE010100 электроэнергия помесячно,Import,14878.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2020-11-01,НБС ENE010100 электроэнергия помесячно,Import,10804.8,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2020-12-01,НБС ENE010100 электроэнергия помесячно,Import,11145.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2021-01-01,НБС ENE010100 электроэнергия помесячно,Import,2.3,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2021-02-01,НБС ENE010100 электроэнергия помесячно,Import,1.7,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2021-03-01,НБС ENE010100 электроэнергия помесячно,Import,3.6,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
